file,player_id,cluster,archetype
003229484064897499153_1970851280.dem,P00998,3,Budget Headshotter
003229484064897499153_1970851280.dem,P01650,3,Budget Headshotter
003229484064897499153_1970851280.dem,P02971,1,Heavy-Weapon Anchor
003229484064897499153_1970851280.dem,P00984,1,Heavy-Weapon Anchor
003229484064897499153_1970851280.dem,P10094,2,Star Fragger
003229484064897499153_1970851280.dem,P06717,2,Star Fragger
003229484064897499153_1970851280.dem,P06097,1,Heavy-Weapon Anchor
003229484064897499153_1970851280.dem,P00695,1,Heavy-Weapon Anchor
003229484064897499153_1970851280.dem,P07315,3,Budget Headshotter
003229484064897499153_1970851280.dem,P05333,3,Budget Headshotter
003229487702734799141_1941031165.dem,P10157,3,Budget Headshotter
003229487702734799141_1941031165.dem,P03424,1,Heavy-Weapon Anchor
003229487702734799141_1941031165.dem,P07969,2,Star Fragger
003229487702734799141_1941031165.dem,P08025,0,Utility Support
003229487702734799141_1941031165.dem,P04944,2,Star Fragger
003229487702734799141_1941031165.dem,P01413,0,Utility Support
003229487702734799141_1941031165.dem,P10245,3,Budget Headshotter
003229487702734799141_1941031165.dem,P03482,1,Heavy-Weapon Anchor
003229487702734799141_1941031165.dem,P10690,0,Utility Support
003229492483033399302_2103522374.dem,P05362,0,Utility Support
003229492483033399302_2103522374.dem,P10503,1,Heavy-Weapon Anchor
003229492483033399302_2103522374.dem,P04922,2,Star Fragger
003229492483033399302_2103522374.dem,P02963,3,Budget Headshotter
003229492483033399302_2103522374.dem,P05817,1,Heavy-Weapon Anchor
003229492483033399302_2103522374.dem,P03532,0,Utility Support
003229492483033399302_2103522374.dem,P03390,0,Utility Support
003229492483033399302_2103522374.dem,P03045,1,Heavy-Weapon Anchor
003229492483033399302_2103522374.dem,P05659,0,Utility Support
003229492483033399302_2103522374.dem,P05628,0,Utility Support
003229501184637141381_2064669161.dem,P03725,3,Budget Headshotter
003229501184637141381_2064669161.dem,P10047,0,Utility Support
003229501184637141381_2064669161.dem,P09069,2,Star Fragger
003229501184637141381_2064669161.dem,P08202,1,Heavy-Weapon Anchor
003229501184637141381_2064669161.dem,P08902,1,Heavy-Weapon Anchor
003229501184637141381_2064669161.dem,P06396,2,Star Fragger
003229501184637141381_2064669161.dem,P01144,3,Budget Headshotter
003229501184637141381_2064669161.dem,P08740,0,Utility Support
003229501184637141381_2064669161.dem,P10705,1,Heavy-Weapon Anchor
003229501184637141381_2064669161.dem,P03479,1,Heavy-Weapon Anchor
003229503845369381050_0498926117.dem,P06820,2,Star Fragger
003229503845369381050_0498926117.dem,P04931,1,Heavy-Weapon Anchor
003229503845369381050_0498926117.dem,P04539,2,Star Fragger
003229503845369381050_0498926117.dem,P08340,3,Budget Headshotter
003229503845369381050_0498926117.dem,P05336,0,Utility Support
003229503845369381050_0498926117.dem,P01879,3,Budget Headshotter
003229503845369381050_0498926117.dem,P02778,1,Heavy-Weapon Anchor
003229503845369381050_0498926117.dem,P03482,2,Star Fragger
003229503845369381050_0498926117.dem,P02926,1,Heavy-Weapon Anchor
003229503845369381050_0498926117.dem,P04080,3,Budget Headshotter
003229509832553791622_0408576889.dem,P01786,1,Heavy-Weapon Anchor
003229509832553791622_0408576889.dem,P06824,2,Star Fragger
003229509832553791622_0408576889.dem,P07714,3,Budget Headshotter
003229509832553791622_0408576889.dem,P00032,3,Budget Headshotter
003229509832553791622_0408576889.dem,P03184,1,Heavy-Weapon Anchor
003229509832553791622_0408576889.dem,P04971,2,Star Fragger
003229509832553791622_0408576889.dem,P00172,1,Heavy-Weapon Anchor
003229509832553791622_0408576889.dem,P02396,3,Budget Headshotter
003229509832553791622_0408576889.dem,P02123,1,Heavy-Weapon Anchor
003229509832553791622_0408576889.dem,P09920,1,Heavy-Weapon Anchor
003229512250620379543_0575629118.dem,P09591,0,Utility Support
003229512250620379543_0575629118.dem,P09266,2,Star Fragger
003229512250620379543_0575629118.dem,P00250,3,Budget Headshotter
003229512250620379543_0575629118.dem,P01406,0,Utility Support
003229512250620379543_0575629118.dem,P03950,1,Heavy-Weapon Anchor
003229512250620379543_0575629118.dem,P03683,0,Utility Support
003229512250620379543_0575629118.dem,P02891,2,Star Fragger
003229512250620379543_0575629118.dem,P10155,1,Heavy-Weapon Anchor
003229512250620379543_0575629118.dem,P04866,1,Heavy-Weapon Anchor
003229512250620379543_0575629118.dem,P06384,0,Utility Support
003229512555563057280_1385830458.dem,P06812,2,Star Fragger
003229512555563057280_1385830458.dem,P08697,1,Heavy-Weapon Anchor
003229512555563057280_1385830458.dem,P10012,3,Budget Headshotter
003229512555563057280_1385830458.dem,P04824,3,Budget Headshotter
003229512555563057280_1385830458.dem,P03414,2,Star Fragger
003229512555563057280_1385830458.dem,P07751,1,Heavy-Weapon Anchor
003229512555563057280_1385830458.dem,P01374,3,Budget Headshotter
003229512555563057280_1385830458.dem,P09876,0,Utility Support
003229512555563057280_1385830458.dem,P09232,2,Star Fragger
003229512555563057280_1385830458.dem,P10072,3,Budget Headshotter
003229520602184286388_1954319761.dem,P10944,2,Star Fragger
003229520602184286388_1954319761.dem,P04045,3,Budget Headshotter
003229520602184286388_1954319761.dem,P06053,1,Heavy-Weapon Anchor
003229520602184286388_1954319761.dem,P03701,3,Budget Headshotter
003229520602184286388_1954319761.dem,P10762,3,Budget Headshotter
003229520602184286388_1954319761.dem,P01813,1,Heavy-Weapon Anchor
003229520602184286388_1954319761.dem,P04083,1,Heavy-Weapon Anchor
003229520602184286388_1954319761.dem,P01096,3,Budget Headshotter
003229520602184286388_1954319761.dem,P00831,1,Heavy-Weapon Anchor
003229520602184286388_1954319761.dem,P02694,1,Heavy-Weapon Anchor
003229522637998784550_0985923831.dem,P08039,2,Star Fragger
003229522637998784550_0985923831.dem,P08416,3,Budget Headshotter
003229522637998784550_0985923831.dem,P10843,3,Budget Headshotter
003229522637998784550_0985923831.dem,P05442,1,Heavy-Weapon Anchor
003229522637998784550_0985923831.dem,P06829,3,Budget Headshotter
003229522637998784550_0985923831.dem,P00415,1,Heavy-Weapon Anchor
003229522637998784550_0985923831.dem,P07720,0,Utility Support
003229522637998784550_0985923831.dem,P04295,2,Star Fragger
003229522637998784550_0985923831.dem,P06118,3,Budget Headshotter
003229522637998784550_0985923831.dem,P00930,3,Budget Headshotter
003229523473369923943_1697161991.dem,P06218,1,Heavy-Weapon Anchor
003229523473369923943_1697161991.dem,P06112,0,Utility Support
003229523473369923943_1697161991.dem,P03608,2,Star Fragger
003229523473369923943_1697161991.dem,P05233,3,Budget Headshotter
003229523473369923943_1697161991.dem,P09252,3,Budget Headshotter
003229523473369923943_1697161991.dem,P00312,2,Star Fragger
003229523473369923943_1697161991.dem,P07561,1,Heavy-Weapon Anchor
003229523473369923943_1697161991.dem,P00338,0,Utility Support
003229523473369923943_1697161991.dem,P05720,0,Utility Support
003229523473369923943_1697161991.dem,P06401,3,Budget Headshotter
003229528532841398722_2059935382.dem,P01223,2,Star Fragger
003229528532841398722_2059935382.dem,P09261,0,Utility Support
003229528532841398722_2059935382.dem,P07081,1,Heavy-Weapon Anchor
003229528532841398722_2059935382.dem,P02617,2,Star Fragger
003229528532841398722_2059935382.dem,P03535,3,Budget Headshotter
003229528532841398722_2059935382.dem,P05720,0,Utility Support
003229528532841398722_2059935382.dem,P02338,3,Budget Headshotter
003229528532841398722_2059935382.dem,P01890,1,Heavy-Weapon Anchor
003229528532841398722_2059935382.dem,P10164,1,Heavy-Weapon Anchor
003229528532841398722_2059935382.dem,P04598,3,Budget Headshotter
003229529836363972856_1413899635.dem,P07878,0,Utility Support
003229529836363972856_1413899635.dem,P07745,1,Heavy-Weapon Anchor
003229529836363972856_1413899635.dem,P04202,0,Utility Support
003229529836363972856_1413899635.dem,P09743,1,Heavy-Weapon Anchor
003229529836363972856_1413899635.dem,P08828,3,Budget Headshotter
003229529836363972856_1413899635.dem,P08791,0,Utility Support
003229529836363972856_1413899635.dem,P02699,2,Star Fragger
003229529836363972856_1413899635.dem,P05262,2,Star Fragger
003229529836363972856_1413899635.dem,P00374,1,Heavy-Weapon Anchor
003229529836363972856_1413899635.dem,P01233,1,Heavy-Weapon Anchor
003229533109129052181_2118199567.dem,P04348,1,Heavy-Weapon Anchor
003229533109129052181_2118199567.dem,P01462,1,Heavy-Weapon Anchor
003229533109129052181_2118199567.dem,P04418,2,Star Fragger
003229533109129052181_2118199567.dem,P04682,0,Utility Support
003229533109129052181_2118199567.dem,P05720,0,Utility Support
003229533109129052181_2118199567.dem,P00389,1,Heavy-Weapon Anchor
003229533109129052181_2118199567.dem,P06104,1,Heavy-Weapon Anchor
003229533109129052181_2118199567.dem,P01158,0,Utility Support
003229533109129052181_2118199567.dem,P05644,3,Budget Headshotter
003229533109129052181_2118199567.dem,P04544,3,Budget Headshotter
003229535177155805218_0116928269.dem,P07878,0,Utility Support
003229535177155805218_0116928269.dem,P07745,0,Utility Support
003229535177155805218_0116928269.dem,P07685,3,Budget Headshotter
003229535177155805218_0116928269.dem,P01186,3,Budget Headshotter
003229535177155805218_0116928269.dem,P04713,3,Budget Headshotter
003229535177155805218_0116928269.dem,P09770,0,Utility Support
003229535177155805218_0116928269.dem,P08828,2,Star Fragger
003229535177155805218_0116928269.dem,P04582,1,Heavy-Weapon Anchor
003229535177155805218_0116928269.dem,P09627,3,Budget Headshotter
003229535177155805218_0116928269.dem,P05262,2,Star Fragger
003229538361874055382_0832669199.dem,P05028,0,Utility Support
003229538361874055382_0832669199.dem,P03689,1,Heavy-Weapon Anchor
003229538361874055382_0832669199.dem,P10891,1,Heavy-Weapon Anchor
003229538361874055382_0832669199.dem,P10599,1,Heavy-Weapon Anchor
003229538361874055382_0832669199.dem,P02053,2,Star Fragger
003229538361874055382_0832669199.dem,P00347,3,Budget Headshotter
003229538361874055382_0832669199.dem,P01872,3,Budget Headshotter
003229538361874055382_0832669199.dem,P03102,1,Heavy-Weapon Anchor
003229538361874055382_0832669199.dem,P10586,0,Utility Support
003229538361874055382_0832669199.dem,P02790,3,Budget Headshotter
003229538926662254704_1429272692.dem,P02503,1,Heavy-Weapon Anchor
003229538926662254704_1429272692.dem,P08779,3,Budget Headshotter
003229538926662254704_1429272692.dem,P09430,3,Budget Headshotter
003229538926662254704_1429272692.dem,P01411,1,Heavy-Weapon Anchor
003229538926662254704_1429272692.dem,P02255,2,Star Fragger
003229538926662254704_1429272692.dem,P10557,1,Heavy-Weapon Anchor
003229538926662254704_1429272692.dem,P06443,1,Heavy-Weapon Anchor
003229538926662254704_1429272692.dem,P08519,0,Utility Support
003229538926662254704_1429272692.dem,P09172,2,Star Fragger
003229538926662254704_1429272692.dem,P05260,1,Heavy-Weapon Anchor
003229540631764271280_0606473841.dem,P00345,1,Heavy-Weapon Anchor
003229540631764271280_0606473841.dem,P09375,3,Budget Headshotter
003229540631764271280_0606473841.dem,P02913,0,Utility Support
003229540631764271280_0606473841.dem,P10588,1,Heavy-Weapon Anchor
003229540631764271280_0606473841.dem,P08367,2,Star Fragger
003229540631764271280_0606473841.dem,P05720,0,Utility Support
003229540631764271280_0606473841.dem,P07192,2,Star Fragger
003229540631764271280_0606473841.dem,P04567,2,Star Fragger
003229540631764271280_0606473841.dem,P10502,3,Budget Headshotter
003229540631764271280_0606473841.dem,P08982,1,Heavy-Weapon Anchor
003229547381305376770_2087454223.dem,P00095,0,Utility Support
003229547381305376770_2087454223.dem,P00828,0,Utility Support
003229547381305376770_2087454223.dem,P06556,1,Heavy-Weapon Anchor
003229547381305376770_2087454223.dem,P09027,3,Budget Headshotter
003229547381305376770_2087454223.dem,P06832,3,Budget Headshotter
003229547381305376770_2087454223.dem,P05599,2,Star Fragger
003229547381305376770_2087454223.dem,P10336,0,Utility Support
003229547381305376770_2087454223.dem,P08241,0,Utility Support
003229547381305376770_2087454223.dem,P05720,0,Utility Support
003229547381305376770_2087454223.dem,P03799,1,Heavy-Weapon Anchor
003229571987173015599_0497791753.dem,P05914,3,Budget Headshotter
003229571987173015599_0497791753.dem,P08147,3,Budget Headshotter
003229571987173015599_0497791753.dem,P05725,0,Utility Support
003229571987173015599_0497791753.dem,P05990,0,Utility Support
003229571987173015599_0497791753.dem,P05618,0,Utility Support
003229571987173015599_0497791753.dem,P09198,1,Heavy-Weapon Anchor
003229571987173015599_0497791753.dem,P05758,1,Heavy-Weapon Anchor
003229571987173015599_0497791753.dem,P01235,1,Heavy-Weapon Anchor
003229571987173015599_0497791753.dem,P02368,1,Heavy-Weapon Anchor
003229571987173015599_0497791753.dem,P03968,3,Budget Headshotter
003229575324362604568_1774667547.dem,P09528,0,Utility Support
003229575324362604568_1774667547.dem,P06479,3,Budget Headshotter
003229575324362604568_1774667547.dem,P02772,0,Utility Support
003229575324362604568_1774667547.dem,P00258,1,Heavy-Weapon Anchor
003229575324362604568_1774667547.dem,P05283,0,Utility Support
003229575324362604568_1774667547.dem,P00264,1,Heavy-Weapon Anchor
003229575324362604568_1774667547.dem,P10170,0,Utility Support
003229575324362604568_1774667547.dem,P10602,3,Budget Headshotter
003229575324362604568_1774667547.dem,P01264,2,Star Fragger
003229575324362604568_1774667547.dem,P07141,3,Budget Headshotter
003229603099916107808_1201131139.dem,P06108,3,Budget Headshotter
003229603099916107808_1201131139.dem,P05887,2,Star Fragger
003229603099916107808_1201131139.dem,P04304,2,Star Fragger
003229603099916107808_1201131139.dem,P03879,1,Heavy-Weapon Anchor
003229603099916107808_1201131139.dem,P07199,3,Budget Headshotter
003229603099916107808_1201131139.dem,P04948,1,Heavy-Weapon Anchor
003229603099916107808_1201131139.dem,P05760,0,Utility Support
003229603099916107808_1201131139.dem,P10792,3,Budget Headshotter
003229603099916107808_1201131139.dem,P08325,3,Budget Headshotter
003229603099916107808_1201131139.dem,P04964,1,Heavy-Weapon Anchor
003229630229077033177_0192482483.dem,P02570,3,Budget Headshotter
003229630229077033177_0192482483.dem,P07259,2,Star Fragger
003229630229077033177_0192482483.dem,P05712,1,Heavy-Weapon Anchor
003229630229077033177_0192482483.dem,P08569,0,Utility Support
003229630229077033177_0192482483.dem,P04804,0,Utility Support
003229630229077033177_0192482483.dem,P06833,1,Heavy-Weapon Anchor
003229630229077033177_0192482483.dem,P01152,1,Heavy-Weapon Anchor
003229630229077033177_0192482483.dem,P01604,1,Heavy-Weapon Anchor
003229630229077033177_0192482483.dem,P10956,1,Heavy-Weapon Anchor
003229630229077033177_0192482483.dem,P04096,2,Star Fragger
003229647887835070622_1859892571.dem,P03909,3,Budget Headshotter
003229647887835070622_1859892571.dem,P03142,1,Heavy-Weapon Anchor
003229647887835070622_1859892571.dem,P08226,1,Heavy-Weapon Anchor
003229647887835070622_1859892571.dem,P09561,2,Star Fragger
003229647887835070622_1859892571.dem,P03966,2,Star Fragger
003229647887835070622_1859892571.dem,P08998,1,Heavy-Weapon Anchor
003229647887835070622_1859892571.dem,P00458,1,Heavy-Weapon Anchor
003229647887835070622_1859892571.dem,P09039,0,Utility Support
003229647887835070622_1859892571.dem,P10126,1,Heavy-Weapon Anchor
003229647887835070622_1859892571.dem,P08021,3,Budget Headshotter
003229656660305772778_1896729345.dem,P07427,0,Utility Support
003229656660305772778_1896729345.dem,P10917,3,Budget Headshotter
003229656660305772778_1896729345.dem,P01842,1,Heavy-Weapon Anchor
003229656660305772778_1896729345.dem,P03454,3,Budget Headshotter
003229656660305772778_1896729345.dem,P08092,0,Utility Support
003229656660305772778_1896729345.dem,P03942,3,Budget Headshotter
003229656660305772778_1896729345.dem,P07823,2,Star Fragger
003229656660305772778_1896729345.dem,P07401,1,Heavy-Weapon Anchor
003229656660305772778_1896729345.dem,P05741,0,Utility Support
003229656660305772778_1896729345.dem,P05229,2,Star Fragger
003229661264510714230_0375081577.dem,P01528,1,Heavy-Weapon Anchor
003229661264510714230_0375081577.dem,P03654,2,Star Fragger
003229661264510714230_0375081577.dem,P04888,2,Star Fragger
003229661264510714230_0375081577.dem,P10427,2,Star Fragger
